Customer ID,Assigned RM,Customer Type,Priority/Private,Transaction Label,AUM Label,Propensity BAC,Propensity SB,Propensity RD,Score Overall,Score BAC,Score SB,Score RD,Risk Profile
916,RM001,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
920,RM001,Ultra High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Moderate
921,RM001,High Net Worth,Priority,High,Medium,Low,Qualified,Qualified,9,1,4,4,Growth
922,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
925,RM001,High Net Worth,Priority,Medium,High,Qualified,Low,Qualified,9,4,1,4,Moderate
927,RM001,Very High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Balanced
929,RM001,Very High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Moderate
930,RM001,High Net Worth,Priority,High,High,Low,Qualified,Medium,7,1,4,2,Moderate
931,RM001,Very High Net Worth,Priority,Medium,High,High,Low,Low,5,3,1,1,Balanced
932,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
933,RM001,Very High Net Worth,Priority,Low,Low,Medium,Low,Qualified,7,2,1,4,Conservative
937,RM001,Very High Net Worth,Priority,High,Medium,Low,Low,Qualified,6,1,1,4,Moderate
938,RM001,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Balanced
943,RM001,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Balanced
944,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
945,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Conservative
946,RM001,High Net Worth,Priority,Low,Medium,Low,Low,Qualified,6,1,1,4,Moderate
948,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
977,RM001,High Net Worth,Priority,Low,Low,Low,High,Low,5,1,3,1,Growth
979,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
981,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
983,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Aggressive
984,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
997,RM001,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Conservative
998,RM001,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Aggressive
999,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,High,8,1,4,3,Growth
1002,RM001,Very High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Growth
1007,RM001,High Net Worth,Priority,Medium,Medium,Medium,High,Low,6,2,3,1,Balanced
1009,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,High,8,1,4,3,Moderate
1013,RM001,Ultra High Net Worth,Priority,Low,Low,Medium,Low,Low,4,2,1,1,Moderate
1014,RM001,High Net Worth,Priority,Medium,Low,Low,Qualified,High,8,1,4,3,Balanced
1015,RM001,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Balanced
1016,RM001,High Net Worth,Priority,High,High,Qualified,High,Low,8,4,3,1,Balanced
1017,RM001,High Net Worth,Priority,Medium,High,Qualified,Low,Low,6,4,1,1,Balanced
1021,RM001,High Net Worth,Priority,High,Medium,Low,Qualified,High,8,1,4,3,Moderate
1022,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
1024,RM001,High Net Worth,Priority,Medium,High,Low,High,Qualified,8,1,3,4,Growth
1030,RM001,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Conservative
1031,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
1035,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Moderate
1037,RM001,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Growth
1039,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Medium,6,1,3,2,Balanced
1046,RM001,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Aggressive
1053,RM001,Very High Net Worth,Priority,High,Medium,High,Qualified,Qualified,11,3,4,4,Conservative
1064,RM001,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Aggressive
1068,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
1070,RM001,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Aggressive
1072,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1077,RM001,High Net Worth,Priority,Low,Low,High,Low,Low,5,3,1,1,Growth
1080,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
1083,RM001,Very High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,Conservative
1089,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
1098,RM001,High Net Worth,Priority,Medium,Medium,Medium,Qualified,Low,7,2,4,1,Balanced
1100,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
1112,RM001,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
1119,RM001,High Net Worth,Priority,High,Medium,Low,Qualified,Qualified,9,1,4,4,Moderate
1120,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
1121,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
1122,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Aggressive
1129,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
1138,RM001,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Growth
1142,RM001,High Net Worth,Priority,Low,Medium,Low,Qualified,High,8,1,4,3,Growth
1143,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Aggressive
1145,RM001,High Net Worth,Priority,Medium,Medium,Qualified,High,Low,8,4,3,1,Moderate
1151,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
1154,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
1156,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,High,8,1,4,3,Moderate
1158,RM001,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Aggressive
1161,RM001,High Net Worth,Priority,Medium,Low,Low,Low,High,5,1,1,3,Conservative
1168,RM001,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Balanced
1171,RM001,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Moderate
1172,RM001,High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Moderate
1175,RM001,High Net Worth,Priority,High,High,Low,Medium,Low,4,1,2,1,Moderate
1184,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
1185,RM001,High Net Worth,Priority,Low,Medium,Low,Qualified,High,8,1,4,3,Balanced
1186,RM001,High Net Worth,Priority,High,High,Qualified,Qualified,High,11,4,4,3,Moderate
1187,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1188,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Balanced
1189,RM001,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Conservative
1190,RM001,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Moderate
1193,RM001,High Net Worth,Priority,High,Zero,Low,Low,Qualified,6,1,1,4,Moderate
1197,RM001,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Aggressive
1198,RM001,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Balanced
1200,RM001,High Net Worth,Priority,Medium,High,Low,Low,Qualified,6,1,1,4,Moderate
1204,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
1205,RM001,High Net Worth,Priority,Low,High,Qualified,Low,Low,6,4,1,1,Moderate
1206,RM001,Very High Net Worth,Priority,High,High,Qualified,Qualified,High,11,4,4,3,Moderate
1209,RM001,High Net Worth,Priority,High,Medium,High,High,High,9,3,3,3,Conservative
1210,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1215,RM001,High Net Worth,Priority,Low,High,Medium,Low,Low,4,2,1,1,Moderate
1216,RM001,High Net Worth,Priority,High,High,Low,High,Qualified,8,1,3,4,Balanced
1219,RM001,High Net Worth,Priority,Low,Medium,Low,Qualified,Low,6,1,4,1,Moderate
1221,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
1225,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
1231,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Qualified,8,1,3,4,Aggressive
1234,RM001,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Balanced
1236,RM001,High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Balanced
1237,RM001,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Balanced
1244,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
1245,RM001,High Net Worth,Priority,High,High,Qualified,Qualified,Medium,10,4,4,2,Growth
1248,RM001,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Growth
1249,RM001,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Growth
1250,RM001,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
1255,RM001,High Net Worth,Priority,Medium,High,Low,Medium,Medium,5,1,2,2,Growth
1259,RM001,High Net Worth,Priority,Medium,Medium,Low,Qualified,High,8,1,4,3,Conservative
1260,RM001,High Net Worth,Priority,Low,Zero,Low,Low,High,5,1,1,3,Moderate
1261,RM001,High Net Worth,Priority,Low,Medium,Low,Low,High,5,1,1,3,Moderate
1262,RM001,High Net Worth,Priority,Low,High,Qualified,Low,Qualified,9,4,1,4,Aggressive
1263,RM001,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Growth
1268,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
1270,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
1271,RM001,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
1272,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
1274,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
1275,RM001,High Net Worth,Priority,Medium,High,High,Low,High,7,3,1,3,Moderate
1277,RM001,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Growth
1281,RM001,High Net Worth,Priority,Low,Low,Low,Qualified,Low,6,1,4,1,Conservative
1282,RM001,Very High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
1286,RM001,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Conservative
1289,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
1290,RM001,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Conservative
1291,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
1294,RM001,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Balanced
1296,RM001,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Balanced
1302,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Moderate
1308,RM001,High Net Worth,Priority,Low,High,High,Low,High,7,3,1,3,Moderate
1319,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Conservative
1324,RM001,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Balanced
1326,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Moderate
1331,RM001,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Growth
1337,RM001,High Net Worth,Priority,High,Medium,Medium,Low,Qualified,7,2,1,4,Balanced
1338,RM001,High Net Worth,Priority,Medium,Medium,Low,Qualified,Qualified,9,1,4,4,Growth
1340,RM001,High Net Worth,Priority,Low,High,Low,Medium,Low,4,1,2,1,Conservative
1343,RM001,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
1349,RM001,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Aggressive
1353,RM001,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
1358,RM001,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,
1359,RM001,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Conservative
1361,RM001,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Moderate
1362,RM001,High Net Worth,Priority,Low,Low,High,Low,Low,5,3,1,1,Moderate
1364,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
1369,RM001,High Net Worth,Priority,Medium,High,Qualified,High,Qualified,11,4,3,4,Moderate
1372,RM001,High Net Worth,Priority,High,High,Low,Medium,Low,4,1,2,1,Balanced
1374,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
1375,RM001,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Moderate
1380,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
1383,RM001,Very High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Balanced
1386,RM001,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
1391,RM001,High Net Worth,Priority,High,Medium,Qualified,Qualified,Qualified,12,4,4,4,Moderate
1393,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
1400,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
1401,RM001,Very High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Balanced
1402,RM001,High Net Worth,Priority,Medium,Medium,High,High,Low,7,3,3,1,Conservative
1407,RM001,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Moderate
1410,RM001,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Moderate
1414,RM001,High Net Worth,Priority,Low,Medium,Qualified,Low,Qualified,9,4,1,4,Moderate
1422,RM001,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Balanced
1424,RM001,High Net Worth,Priority,High,High,High,Qualified,Qualified,11,3,4,4,Growth
1426,RM001,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
1429,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
1431,RM001,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Moderate
1433,RM001,High Net Worth,Priority,Medium,High,Low,High,Low,5,1,3,1,Moderate
1435,RM001,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
1436,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,
1438,RM001,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
1439,RM001,Very High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Conservative
1441,RM001,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Balanced
1446,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
1452,RM001,High Net Worth,Priority,Medium,Medium,Low,High,Medium,6,1,3,2,Balanced
1453,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
1456,RM001,High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Balanced
1457,RM001,High Net Worth,Priority,Medium,Medium,Low,Medium,Low,4,1,2,1,Growth
1462,RM001,High Net Worth,Priority,Medium,High,High,Qualified,Low,8,3,4,1,Balanced
1463,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1467,RM001,High Net Worth,Priority,Medium,Low,Low,Low,Qualified,6,1,1,4,Growth
1472,RM001,High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Aggressive
1475,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Aggressive
1477,RM001,High Net Worth,Priority,Medium,Medium,Low,Medium,Low,4,1,2,1,Conservative
1480,RM001,High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Conservative
1483,RM001,High Net Worth,Priority,Medium,High,Low,High,High,7,1,3,3,Moderate
1484,RM001,Very High Net Worth,Priority,High,High,High,Medium,Low,6,3,2,1,Aggressive
1486,RM001,Very High Net Worth,Priority,High,High,Low,Qualified,Qualified,9,1,4,4,Conservative
1487,RM001,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1489,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
1490,RM001,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
1491,RM001,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
1492,RM001,High Net Worth,Priority,High,High,Low,Qualified,Medium,7,1,4,2,Balanced
1497,RM001,High Net Worth,Priority,High,High,Qualified,High,Qualified,11,4,3,4,Conservative
1499,RM001,High Net Worth,Priority,High,High,Low,High,Medium,6,1,3,2,Balanced
1500,RM001,High Net Worth,Priority,Low,High,Low,Qualified,Low,6,1,4,1,Moderate
1502,RM001,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Conservative
1505,RM002,High Net Worth,Priority,High,High,High,High,Low,7,3,3,1,Moderate
1506,RM002,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1509,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
1511,RM002,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Conservative
1512,RM002,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
1514,RM002,Ultra High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
1516,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Balanced
1517,RM002,High Net Worth,Priority,High,Medium,Low,Low,Qualified,6,1,1,4,Growth
1519,RM002,Very High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Moderate
1523,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Conservative
1524,RM002,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Conservative
1529,RM002,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1536,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
1541,RM002,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Moderate
1542,RM002,High Net Worth,Priority,Medium,Medium,High,Qualified,Medium,9,3,4,2,Balanced
1544,RM002,Very High Net Worth,Priority,Medium,High,Low,Qualified,Low,6,1,4,1,Balanced
1550,RM002,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Conservative
1551,RM002,High Net Worth,Priority,Medium,Low,Low,Low,High,5,1,1,3,Aggressive
1562,RM002,High Net Worth,Priority,High,High,Low,Medium,Low,4,1,2,1,Growth
1563,RM002,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Conservative
1571,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
1576,RM002,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Growth
1577,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
1578,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Aggressive
1581,RM002,High Net Worth,Priority,Low,Medium,Qualified,Low,Low,6,4,1,1,Conservative
1584,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
1585,RM002,High Net Worth,Priority,Medium,High,Low,Qualified,High,8,1,4,3,Moderate
1586,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Conservative
1588,RM002,High Net Worth,Priority,High,High,High,High,Qualified,10,3,3,4,Conservative
1602,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
1606,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
1610,RM002,High Net Worth,Priority,High,High,High,High,Low,7,3,3,1,Conservative
1611,RM002,High Net Worth,Priority,Medium,Medium,Low,High,Medium,6,1,3,2,Balanced
1612,RM002,High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Conservative
1613,RM002,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Conservative
1615,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Balanced
1621,RM002,High Net Worth,Priority,Low,Medium,Low,Medium,Low,4,1,2,1,Moderate
1622,RM002,High Net Worth,Priority,Low,High,High,Low,Low,5,3,1,1,Conservative
1626,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Balanced
1628,RM002,High Net Worth,Priority,Low,High,Low,High,Low,5,1,3,1,Balanced
1632,RM002,High Net Worth,Priority,Low,High,Medium,Low,Low,4,2,1,1,Moderate
1634,RM002,High Net Worth,Priority,High,Medium,High,High,High,9,3,3,3,Conservative
1638,RM002,High Net Worth,Priority,High,High,Low,Low,Qualified,6,1,1,4,Moderate
1639,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Conservative
1644,RM002,High Net Worth,Priority,Medium,Medium,Low,Low,Qualified,6,1,1,4,Conservative
1645,RM002,High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Balanced
1647,RM002,High Net Worth,Priority,Medium,Medium,Qualified,Qualified,High,11,4,4,3,Conservative
1649,RM002,High Net Worth,Priority,Low,High,Qualified,High,Low,8,4,3,1,Aggressive
1651,RM002,High Net Worth,Priority,High,High,Low,Qualified,Medium,7,1,4,2,Moderate
1656,RM002,High Net Worth,Priority,,Zero,Low,Low,Low,3,1,1,1,Growth
1657,RM002,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Growth
1660,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Growth
1662,RM002,High Net Worth,Priority,,Low,Low,Low,Low,3,1,1,1,Balanced
1667,RM002,High Net Worth,Priority,High,High,Low,High,Low,5,1,3,1,Growth
1680,RM002,High Net Worth,Priority,Low,Medium,Low,Qualified,Qualified,9,1,4,4,Conservative
1683,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Conservative
1684,RM002,High Net Worth,Priority,Low,Medium,High,Low,Low,5,3,1,1,Aggressive
1687,RM002,High Net Worth,Priority,High,High,Low,Qualified,Low,6,1,4,1,Growth
1691,RM002,High Net Worth,Priority,Medium,Medium,Low,High,Low,5,1,3,1,Balanced
1692,RM002,Very High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,
1699,RM002,High Net Worth,Priority,High,High,Low,High,High,7,1,3,3,Moderate
1705,RM002,High Net Worth,Priority,,Medium,Low,Low,Low,3,1,1,1,Balanced
1707,RM002,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Conservative
1708,RM002,Very High Net Worth,Priority,Low,High,Low,Low,High,5,1,1,3,Conservative
1712,RM002,High Net Worth,Priority,Medium,Medium,Low,High,High,7,1,3,3,Moderate
1713,RM002,High Net Worth,Priority,Medium,High,High,Low,High,7,3,1,3,Moderate
1714,RM002,High Net Worth,Priority,Low,Medium,Low,High,Low,5,1,3,1,Conservative
1717,RM002,High Net Worth,Priority,High,Medium,Low,Qualified,Low,6,1,4,1,Conservative
1724,RM002,High Net Worth,Priority,Medium,Low,High,Low,Qualified,8,3,1,4,Conservative
1726,RM002,High Net Worth,Priority,Medium,High,Qualified,Qualified,Low,9,4,4,1,Balanced
1730,RM002,High Net Worth,Priority,High,Medium,Low,High,Low,5,1,3,1,Balanced
1731,RM002,High Net Worth,Priority,,High,Low,Low,Low,3,1,1,1,Moderate
1736,RM002,High Net Worth,Priority,High,Medium,Low,High,High,7,1,3,3,Balanced
1740,RM002,High Net Worth,Priority,Medium,Medium,Low,Qualified,Low,6,1,4,1,Moderate
1742,RM002,Ultra High Net Worth,Priority,High,High,Low,Qualified,High,8,1,4,3,Conservative
1746,RM002,High Net Worth,Priority,Medium,High,Low,Medium,Low,4,1,2,1,Conservative
